service_id,date,exception_type
DEC24-D15CAR-1_Weekday-POLYHD0,20250319,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250320,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250320,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250320,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250320,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250320,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250320,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250320,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250320,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250320,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250320,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250321,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250321,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250321,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250321,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250321,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250321,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250321,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250321,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250321,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250321,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250324,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250324,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250324,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250324,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250324,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250324,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250324,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250324,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250324,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250324,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250325,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250325,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250325,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250325,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250325,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250325,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250325,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250325,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250325,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250325,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250326,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250326,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250326,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250326,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250326,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250326,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250326,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250326,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250326,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250326,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250327,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250327,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250327,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250327,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250327,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250327,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250327,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250327,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250327,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250327,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250328,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250328,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250328,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250328,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250328,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250328,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250328,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250328,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250328,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250328,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250328,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250328,2
DEC24-D15CAR-1_Weekday-MONRHS1-0100000,20250331,2
DEC24-D15CAR-1_Weekday-MONRHS1-1011100,20250331,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250331,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250331,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250331,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250331,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250331,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250331,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250331,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250331,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250331,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250331,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250331,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250331,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250401,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250401,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250401,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250401,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250401,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250401,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250401,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250401,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250401,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250401,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250402,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250402,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250402,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250402,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250402,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250402,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250402,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250402,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250402,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250402,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250403,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250403,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250403,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250403,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250403,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250403,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250403,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250403,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250403,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250403,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250404,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250404,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250404,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250404,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250404,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250404,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250404,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250404,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250404,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250404,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250407,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250407,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250407,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250407,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250407,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250407,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250407,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250407,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250407,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250407,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250408,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250408,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250408,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250408,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250408,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250408,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250408,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250408,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250408,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250408,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250409,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250409,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250409,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250409,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250409,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250409,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250409,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250409,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250409,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250409,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250410,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250410,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250410,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250410,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250410,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250410,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250410,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250410,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250410,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250410,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250411,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250411,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250411,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250411,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250411,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250411,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250411,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250411,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250411,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250411,2
DEC24-D15CAR-1_Weekday-MONRHS1-0100000,20250414,2
DEC24-D15CAR-1_Weekday-MONRHS1-1011100,20250414,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250414,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250414,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250414,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250414,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250414,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250414,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250414,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250414,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250414,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250414,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250414,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250414,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250415,2
DEC24-D15CAR-1_Weekday-MONRHS1-0100000,20250415,2
DEC24-D15CAR-1_Weekday-MONRHS1-1011100,20250415,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250415,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250415,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250415,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250415,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250415,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250415,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250415,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250415,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250415,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250415,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250415,2
DEC24-D15CAR-1_Weekday-MONRHS1-0100000,20250416,2
DEC24-D15CAR-1_Weekday-MONRHS1-1011100,20250416,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250416,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250416,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250416,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250416,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250416,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250416,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250416,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250416,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250416,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250416,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250416,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250416,2
DEC24-D15CAR-1_Weekday-MONRHS1-0100000,20250417,2
DEC24-D15CAR-1_Weekday-MONRHS1-1011100,20250417,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250417,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250417,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250417,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250417,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250417,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250417,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250417,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250417,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250417,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250417,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250417,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250417,2
DEC24-D15CAR-1_Weekday-MONRHS1-0100000,20250418,2
DEC24-D15CAR-1_Weekday-MONRHS1-1011100,20250418,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250418,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250418,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250418,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250418,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250418,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250418,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250418,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250418,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250418,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250418,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250418,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250418,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250421,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250421,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250421,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250421,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250421,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250421,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250421,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250421,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250421,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250421,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250422,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250422,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250422,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250422,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250422,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250422,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250422,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250422,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250422,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250422,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250423,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250423,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250423,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250423,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250423,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250423,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250423,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250423,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250423,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250423,2
DEC24-D15CAR-1_Weekday-MONRHS1-0100000,20250424,2
DEC24-D15CAR-1_Weekday-MONRHS1-1011100,20250424,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250424,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250424,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250424,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250424,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250424,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250424,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250424,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250424,2
DEC24-D15CAR-1_Weekday-MULHMS1-1011100,20250424,2
DEC24-D15CAR-1_Weekday-MULHMS1-0100000,20250424,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250424,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250424,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250425,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250425,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250425,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250425,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250425,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250425,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250425,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250425,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250425,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250425,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250428,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250428,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250428,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250428,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250428,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250428,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250428,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250428,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250428,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250428,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250429,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250429,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250429,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250429,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250429,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250429,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250429,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250429,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250429,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250429,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250430,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250430,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250430,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250430,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250430,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250430,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250430,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250430,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250430,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250430,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250501,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250501,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250501,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250501,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250501,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250501,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250501,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250501,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250501,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250501,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250502,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250502,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250502,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250502,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250502,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250502,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250502,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250502,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250502,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250502,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250505,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250505,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250505,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250505,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250505,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250505,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250505,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250505,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250505,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250505,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250506,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250506,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250506,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250506,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250506,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250506,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250506,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250506,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250506,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250506,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250507,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250507,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250507,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250507,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250507,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250507,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250507,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250507,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250507,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250507,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250508,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250508,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250508,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250508,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250508,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250508,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250508,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250508,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250508,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250508,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250509,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250509,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250509,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250509,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250509,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250509,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250509,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250509,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250509,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250509,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250512,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250512,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250512,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250512,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250512,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250512,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250512,2
DEC24-D15CAR-1_Weekday-BIRMHS1,20250512,2
DEC24-D15CAR-1_Weekday-POLYHS1,20250512,2
DEC24-D15CAR-1_Weekday-POLYHT1,20250512,2
DEC24-D15CAR-1_Weekday-POLYHD0,20250513,2
DEC24-D15CAR-1_Weekday-NOHOHS1-1011100,20250513,2
DEC24-D15CAR-1_Weekday-NOHOHS1-0100000,20250513,2
DEC24-D15CAR-1_Weekday-NOHOHB0,20250513,2
DEC24-D15CAR-1_Weekday-SAFEHS1-1011100,20250513,2
DEC24-D15CAR-1_Weekday-SAFEHS1-0100000,20250513,2
DEC24-D15CAR-1_Weekday-SAFEHA0,20250513,2
